id,rol,sexo,edad,tipo,modelo
397,CONDUCTOR,Masculino,25,AUTO PFA / MOVIL / GENDARMERIA / METROPOLITANA / MOTO MOVIL,NO HAY DATOS
398,CONDUCTOR,Femenino,14,AUTO PARTICULAR,206
399,PEATON,Femenino,21,PEATON,
400,PEATON,Masculino,3,PEATON,
401,CONDUCTOR,Masculino,21,MOTO,150
402,PEATON,Masculino,94,PEATON,
403,CONDUCTOR,Masculino,26,TAXI/REMIS,CORSA
404,CONDUCTOR,Femenino,26,MOTO,YBR 125
405,PEATON,Masculino,42,PEATON,
406,PEATON,Masculino,15,PEATON,
407,PASAJERO/ACOMPAÑANTE,Femenino,8,AUTO PARTICULAR,MASTER
408,PEATON,Masculino,10,PEATON,
409,CONDUCTOR,Masculino,36,MOTO,XTZ 250
410,PEATON,Masculino,14,PEATON,
411,PASAJERO/ACOMPAÑANTE,Femenino,8,AUTO PARTICULAR,MASTER
412,PASAJERO/ACOMPAÑANTE,Femenino,8,AUTO PARTICULAR,MASTER
413,CONDUCTOR,Masculino,63,MOTO,FZ 26
414,CONDUCTOR,Masculino,24,MOTO,CG TITAN
415,PEATON,Masculino,999,PEATON,
416,PEATON,Femenino,60,PEATON,
417,CONDUCTOR,Masculino,33,MOTO,125
418,CONDUCTOR,Masculino,21,MOTO,200 CC
419,PEATON,Femenino,7,PEATON,
420,CONDUCTOR,Femenino,28,AUTO (no se especifica si es particular o de alquiler),207
421,CONDUCTOR,Masculino,65,MOTO,600
422,PEATON,Masculino,38,PEATON,
423,CONDUCTOR,Femenino,64,AUTO PARTICULAR,FALCON
424,CONDUCTOR,Masculino,45,AUTO PARTICULAR,ORION
425,PEATON,Masculino,36,PEATON,
426,CONDUCTOR,Masculino,28,MOTO,NO HAY DATOS
427,CONDUCTOR,Masculino,25,AUTO PARTICULAR,19
428,CONDUCTOR,Masculino,21,MOTO,CG TITAN
429,PEATON,Femenino,26,PEATON,
430,CONDUCTOR,Masculino,33,AUTO PARTICULAR,CORSA
431,PASAJERO/ ACOMPAÑANTE + PEATON,Masculino,35,TRANSPORTE PUBLICO,
431,PASAJERO/ACOMPAÑANTE,Femenino,27,TRANSPORTE PUBLICO,
431,PASAJERO/ACOMPAÑANTE,Femenino,71,TRANSPORTE PUBLICO,
432,CICLISTA,Masculino,25,BICICLETA,NO HAY DATOS
433,CONDUCTOR,Masculino,29,AUTO PARTICULAR,FOX
434,PEATON,Masculino,35,PEATON,
435,PASAJERO/ACOMPAÑANTE,Masculino,29,TRANSPORTE PUBLICO,
435,PASAJERO/ACOMPAÑANTE,Masculino,29,TRANSPORTE PUBLICO,
436,CONDUCTOR,Masculino,18,MOTO,VS 110
437,CONDUCTOR,Masculino,32,MOTO,SCOOTER
438,PASAJERO/ACOMPAÑANTE,Femenino,41,AUTO PARTICULAR,MERIVA
439,CICLISTA,Masculino,18,BICICLETA,NO HAY DATOS
440,CONDUCTOR,Masculino,28,MOTO,125
441,CONDUCTOR,Masculino,36,MOTO,CG TITAN
442,CONDUCTOR,Masculino,27,MOTO,CG TITAN
443,PEATON,Masculino,59,PEATON,
444,CONDUCTOR,Masculino,19,MOTO,ZB110
444,PASAJERO/ACOMPAÑANTE,Femenino,16,MOTO,ZB110
444,CONDUCTOR,Masculino,60,MOTO,77
445,CONDUCTOR,Masculino,28,MOTO,CG TITAN
446,CICLISTA,Masculino,25,BICICLETA,NO HAY DATOS
447,PASAJERO/ACOMPAÑANTE,Masculino,1,SIN DATOS,
448,PASAJERO/ACOMPAÑANTE,Femenino,45,SIN DATOS,
448,PASAJERO/ACOMPAÑANTE,Femenino,25,SIN DATOS,
448,PASAJERO/ACOMPAÑANTE,Femenino,19,SIN DATOS,
448,PASAJERO/ACOMPAÑANTE,Femenino,45,SIN DATOS,
448,PASAJERO/ACOMPAÑANTE,Femenino,25,SIN DATOS,
448,PASAJERO/ACOMPAÑANTE,Femenino,19,SIN DATOS,
449,PASAJERO/ACOMPAÑANTE,Femenino,38,TRANSPORTE PUBLICO,
450,PASAJERO/ACOMPAÑANTE,Masculino,39,MOTO,GN 125H
450,PASAJERO/ACOMPAÑANTE,Femenino,37,AUTO PARTICULAR,UP
451,CONDUCTOR,Masculino,65,MOTO,600
452,CONDUCTOR,Masculino,28,SIN DATOS,
453,CONDUCTOR,Masculino,23,MOTO,125
454,CONDUCTOR,Masculino,54,MOTO,XR
455,PEATON,Femenino,44,PEATON,
456,CONDUCTOR,Masculino,22,MOTO,WAVE
457,PEATON,Masculino,50,PEATON,
458,CONDUCTOR,Masculino,26,AUTO PARTICULAR,CORSA
459,CONDUCTOR,Masculino,45,MOTO,110
460,PASAJERO/ACOMPAÑANTE,Femenino,5,AUTO PARTICULAR,SIENA
460,PASAJERO/ACOMPAÑANTE,Femenino,5,AUTO PARTICULAR,SIENA
461,PEATON,Femenino,30,PEATON,
462,PEATON,Femenino,4,SIN DATOS,
463,PASAJERO/ACOMPAÑANTE,Masculino,63,TAXI/REMIS,VOYAGE
464,CONDUCTOR,Masculino,36,MOTO,110
465,CONDUCTOR,Masculino,21,MOTO,NO HAY DATOS
466,PASAJERO/ACOMPAÑANTE,Masculino,1,TRANSPORTE PUBLICO,
466,PASAJERO/ACOMPAÑANTE,Masculino,1,TRANSPORTE PUBLICO,
467,PEATON,Masculino,84,PEATON,
468,PEATON,Femenino,8,PEATON,
469,PEATON,Masculino,23,PEATON,
470,CONDUCTOR,Masculino,999,MOTO,NO HAY DATOS
471,PEATON,Masculino,22,PEATON,
472,PEATON,Femenino,83,PEATON,
473,CONDUCTOR,Masculino,31,AUTO PARTICULAR,SANDERO
474,CONDUCTOR,Masculino,28,MOTO,NO HAY DATOS
475,PEATON,Masculino,28,PEATON,
475,PEATON,Masculino,28,PEATON,
476,PEATON,Femenino,86,PEATON,
477,CONDUCTOR,Masculino,25,MOTO,TRIAC
478,CICLISTA,Masculino,33,MOTO,CB 1
479,PEATON,Femenino,70,PEATON,
480,CONDUCTOR,Masculino,18,AUTO PARTICULAR,COROLLA
480,PASAJERO/ACOMPAÑANTE,Masculino,18,AUTO PARTICULAR,COROLLA
481,PASAJERO/ACOMPAÑANTE,Masculino,56,TRANSPORTE PUBLICO,
482,PASAJERO/ACOMPAÑANTE,Masculino,18,MOTO,CBX 150 CC
482,PASAJERO/ACOMPAÑANTE,Masculino,18,MOTO,CBX 150 CC
483,PEATON,Masculino,36,PEATON,
484,PEATON,Femenino,73,PEATON,
485,PEATON,Femenino,42,PEATON,
486,CONDUCTOR,Femenino,48,AUTO PARTICULAR,CORSA
487,CONDUCTOR,Masculino,60,MOTO,150
488,CONDUCTOR,Femenino,38,MOTO,DUE
489,PEATON,Masculino,24,PEATON,
490,CONDUCTOR,Masculino,56,TAXI/REMIS,SIENA
491,CONDUCTOR,Femenino,30,CAMIONETA,GOL
492,PEATON,Masculino,76,PEATON,
493,CONDUCTOR,Femenino,56,AUTO PARTICULAR,VOYAGE
494,CONDUCTOR,Masculino,29,MOTO,YBR 125
495,CONDUCTOR,Femenino,34,MOTO,RX 150
496,CONDUCTOR,Masculino,46,AUTO PARTICULAR,SPIN
497,CONDUCTOR,Masculino,30,AUTO PARTICULAR,KA
498,PASAJERO/ACOMPAÑANTE,Femenino,48,MOTO,170 CC
498,PASAJERO/ACOMPAÑANTE,Femenino,48,MOTO,170 CC
498,CONDUCTOR,Masculino,43,MOTO,170 CC
499,CONDUCTOR,Masculino,63,AUTO PARTICULAR,CORSA
499,CONDUCTOR,Masculino,51,AUTO PARTICULAR,KANGOO
500,CONDUCTOR,Masculino,30,MOTO,XR TORNADO 250
501,PEATON,Masculino,33,PEATON,
502,PEATON,Masculino,50,PEATON,
503,PEATON,Masculino,24,PEATON,
504,PEATON,Femenino,35,PEATON,
504,PEATON,Femenino,35,PEATON,
505,CICLISTA,Femenino,20,BICICLETA,NO HAY DATOS
506,CONDUCTOR,Masculino,26,MOTO,CG TITAN
507,CONDUCTOR,Masculino,24,MOTO,TWISTER
508,PEATON,Femenino,26,PEATON,
509,CONDUCTOR,Masculino,35,MOTO,110
510,PEATON,Femenino,36,PEATON,
511,CONDUCTOR,Masculino,35,MOTO,ROUSER 135
512,PEATON,Femenino,20,PEATON,
513,PASAJERO/ACOMPAÑANTE,Masculino,87,SIN DATOS,
514,PEATON,Masculino,43,PEATON,
515,CONDUCTOR,Masculino,43,AUTO PARTICULAR,COROLLA
516,PASAJERO/ACOMPAÑANTE,Femenino,44,AUTO PARTICULAR,CIVIC
517,PEATON,Masculino,19,PEATON,
518,CONDUCTOR,Masculino,18,MOTO,CG TITAN
519,CONDUCTOR,Masculino,33,MOTO,125
520,CONDUCTOR,Masculino,76,AUTO PARTICULAR,POLO
521,CONDUCTOR,Masculino,2,MOTO,RX 200
522,CONDUCTOR,Masculino,29,MOTO,STORM
523,PEATON,Femenino,60,PEATON,
524,CONDUCTOR,Masculino,30,MOTO,YBR 125
525,CONDUCTOR,Masculino,23,MOTO,150
526,CONDUCTOR,Femenino,56,AUTO PARTICULAR,POLO
527,CONDUCTOR,Masculino,43,MOTO,EAGLE
528,CONDUCTOR,Masculino,59,AUTO PARTICULAR,FIESTA
529,CICLISTA,Masculino,22,BICICLETA,NO HAY DATOS
530,CONDUCTOR,Femenino,38,AUTO PARTICULAR,IDEA
531,CONDUCTOR,Masculino,28,MOTO,NO HAY DATOS
532,PEATON,Masculino,36,PEATON,
533,CONDUCTOR,Femenino,32,AUTO PFA / MOVIL / GENDARMERIA / METROPOLITANA / MOTO MOVIL,FOCUS
534,CONDUCTOR,Masculino,19,MOTO,XR 250
535,CONDUCTOR,Masculino,63,MOTO,200 CC
535,PASAJERO/ACOMPAÑANTE,Femenino,61,MOTO,200 CC
536,CONDUCTOR,Masculino,30,MOTO,125
537,CONDUCTOR,Masculino,24,MOTO,NO HAY DATOS
538,CONDUCTOR,Masculino,42,AUTO PARTICULAR,GOL
539,PEATON,Masculino,15,PEATON,
540,CONDUCTOR,Masculino,24,MOTO,YBR 125
541,CONDUCTOR,Masculino,34,MOTO,100
542,PEATON,Femenino,47,PEATON,
543,CICLISTA + PEATON,Masculino,21,PEATON,
544,PEATON,Femenino,32,PEATON,
545,CONDUCTOR,Masculino,23,MOTO,ROUSER
546,PEATON,Femenino,77,PEATON,
547,PEATON,Masculino,40,PEATON,
548,CONDUCTOR,Masculino,42,MOTO,AN 125
549,PEATON,Femenino,39,PEATON,
550,CONDUCTOR + PASAJERO/ ACOMPAÑANTE,Femenino,21,MOTO,WAVE 110
551,CONDUCTOR,Masculino,21,MOTO,FZ
552,CONDUCTOR,Masculino,30,MOTO,FZ
553,CONDUCTOR,Masculino,24,MOTO,RX 150
554,PASAJERO/ACOMPAÑANTE,Masculino,47,TAXI/REMIS,MERIVA
555,PEATON,Masculino,18,PEATON,
556,CONDUCTOR,Femenino,30,AUTO PARTICULAR,BERLINGO
557,PEATON,Masculino,15,PEATON,
558,PASAJERO/ACOMPAÑANTE,Masculino,10,AUTO PARTICULAR,CLIO
559,PEATON,Masculino,31,PEATON,
560,PEATON,Masculino,78,PEATON,
561,PASAJERO/ACOMPAÑANTE,Femenino,48,TAXI/REMIS,NO HAY DATOS
562,CONDUCTOR,Masculino,38,MOTO,12
563,CONDUCTOR,Masculino,50,TAXI/REMIS,CORSA
564,PEATON,Femenino,40,PEATON,
565,PEATON,Femenino,58,PEATON,
566,PEATON,Femenino,4,PEATON,
567,PASAJERO/ACOMPAÑANTE,Femenino,73,SIN DATOS,
567,PASAJERO/ACOMPAÑANTE,Masculino,57,SIN DATOS,
568,PEATON,Femenino,64,PEATON,
569,CONDUCTOR,Masculino,42,MOTO,125
570,CONDUCTOR,Masculino,34,CAMIONETA,HILUX
571,CONDUCTOR,Masculino,70,MOTO,110
572,CONDUCTOR,Masculino,34,MOTO,NO HAY DATOS
573,CONDUCTOR,Femenino,54,AUTO PARTICULAR,POLO
574,CONDUCTOR,Masculino,42,MOTO,NO HAY DATOS
575,PEATON,Masculino,33,PEATON,
576,CONDUCTOR,Femenino,22,AUTO PARTICULAR,VOYAGE
577,PEATON,Masculino,76,PEATON,
578,CONDUCTOR,Masculino,25,AUTO PARTICULAR,GOL
579,CONDUCTOR,Femenino,33,AUTO PARTICULAR,19
580,CONDUCTOR,Masculino,29,MOTO,CG TITAN
581,PASAJERO/ACOMPAÑANTE,Femenino,28,MOTO,RX 150
581,PASAJERO/ACOMPAÑANTE,Femenino,28,MOTO,RX 150
582,CONDUCTOR,Masculino,54,MOTO,G 1
583,PASAJERO/ACOMPAÑANTE,Femenino,70,SIN DATOS,
584,CONDUCTOR,Masculino,24,MOTO,135
585,PEATON,Masculino,28,SIN DATOS,
586,CONDUCTOR,Masculino,26,MOTO,CG
587,CONDUCTOR,Masculino,20,MOTO,150
588,NO HAY DATOS,Masculino,30,MOTO,125
589,CONDUCTOR,Masculino,42,AUTO PARTICULAR,KANGOO
590,CICLISTA + PEATON,Masculino,37,SIN DATOS,
591,CONDUCTOR + CICLISTA,Masculino,32,SIN DATOS,
592,PEATON,Femenino,29,SIN DATOS,
593,PEATON,Masculino,62,SIN DATOS,
594,CONDUCTOR,Masculino,18,MOTO,YBR 125
595,CONDUCTOR,Femenino,41,AUTO PARTICULAR,LAGUNA
596,PEATON,Masculino,26,PEATON,
597,PASAJERO/ACOMPAÑANTE,Masculino,51,CAMIONETA,F 100
597,PASAJERO/ACOMPAÑANTE,Masculino,51,CAMIONETA,F 100
598,CONDUCTOR,Femenino,22,MOTO,125 2A
599,CONDUCTOR,Masculino,35,MOTO,CG TITAN
600,CONDUCTOR,Masculino,37,AUTO PARTICULAR,PARTNER
601,CONDUCTOR,Masculino,18,MOTO,125
602,PEATON,Masculino,24,PEATON,
603,PASAJERO/ACOMPAÑANTE,Femenino,60,TAXI/REMIS,Logan
603,PASAJERO/ACOMPAÑANTE,Masculino,70,TAXI/REMIS,Logan
603,PASAJERO/ACOMPAÑANTE,Masculino,22,AUTO PARTICULAR,MEGANE
604,PASAJERO/ACOMPAÑANTE,Femenino,31,MOTO,NO HAY DATOS
605,PEATON,Femenino,25,PEATON,
606,CONDUCTOR,Femenino,47,AUTO PARTICULAR,PALIO
607,PEATON,Masculino,52,PEATON,
608,PEATON,Masculino,38,PEATON,
609,PASAJERO/ACOMPAÑANTE,Masculino,37,AUTO (no se especifica si es particular o de alquiler),CORSA
610,PEATON,Masculino,83,PEATON,
611,CONDUCTOR,Masculino,38,MOTO,250
612,PEATON,Masculino,29,PEATON,
613,CONDUCTOR,Masculino,42,MOTO,FZ 160
613,CONDUCTOR,Masculino,42,MOTO,FZ 160
614,PEATON,Masculino,64,PEATON,
615,CONDUCTOR,Masculino,33,MOTO,XR 125
616,CONDUCTOR,Masculino,32,MOTO,YBR 250
617,CONDUCTOR,Masculino,77,MOTO,NO HAY DATOS
618,CONDUCTOR,Masculino,30,MOTO,NO HAY DATOS
619,CONDUCTOR,Masculino,55,MOTO,YBR 125
620,CONDUCTOR,Masculino,30,AUTO PARTICULAR,PALIO
621,CONDUCTOR,Femenino,35,MOTO,CG  150 CC
622,PEATON,Masculino,39,PEATON,
623,CONDUCTOR,Masculino,27,MOTO,WAVE
624,PASAJERO/ACOMPAÑANTE,Femenino,54,SIN DATOS,
625,PEATON,Masculino,33,PEATON,
626,PASAJERO/ACOMPAÑANTE,Masculino,23,TRANSPORTE PUBLICO,
627,PEATON,Masculino,20,PEATON,
628,CONDUCTOR,Masculino,25,AUTO PFA / MOVIL / GENDARMERIA / METROPOLITANA / MOTO MOVIL,FOCUS
629,CONDUCTOR,Masculino,47,MOTO,AFRICA TWIN 750
630,CONDUCTOR,Masculino,23,MOTO,IBR
631,CONDUCTOR,Masculino,16,MOTO,CG TITAN
632,CONDUCTOR,Masculino,23,MOTO,VX 150
633,PEATON,Femenino,26,PEATON,
634,PEATON,Masculino,37,PEATON,
635,CONDUCTOR,Masculino,38,MOTO,WAVE
636,CONDUCTOR,Masculino,32,AUTO PARTICULAR,ESCORT
637,CONDUCTOR,Masculino,36,MOTO,CG  150 CC
638,CONDUCTOR,Masculino,44,AUTO PARTICULAR,CITY
639,CONDUCTOR,Masculino,28,MOTO,AX  100
640,CONDUCTOR,Femenino,64,AUTO PARTICULAR,FALCON
641,CONDUCTOR,Masculino,58,AUTO PARTICULAR,FLUENCE
642,CICLISTA,Masculino,39,BICICLETA,NO HAY DATOS
643,PEATON,Masculino,38,PEATON,
644,PEATON,Femenino,49,PEATON,
645,CONDUCTOR,Femenino,29,AUTO PARTICULAR,AVEO
646,CONDUCTOR,Femenino,57,AUTO PARTICULAR,18 GST
647,CONDUCTOR,Masculino,31,AUTO PARTICULAR,PUNTO
648,PASAJERO/ACOMPAÑANTE,Masculino,32,SIN DATOS,
649,CONDUCTOR,Femenino,61,MOTO,CG TITAN
650,PASAJERO/ACOMPAÑANTE,Femenino,75,AUTO PARTICULAR,504
651,CONDUCTOR,Femenino,33,AUTO PARTICULAR,C3
652,CONDUCTOR,Masculino,34,CAMIONETA,NO HAY DATOS
653,CICLISTA,Masculino,32,BICICLETA,NO HAY DATOS
654,PEATON,Femenino,72,PEATON,
655,PEATON,Femenino,26,PEATON,
655,PEATON,Femenino,26,PEATON,
656,CONDUCTOR,Masculino,25,MOTO,CG  150 CC
657,CICLISTA,Masculino,22,BICICLETA,NO HAY DATOS
658,CONDUCTOR,Masculino,41,MOTO,CG TITAN
659,CONDUCTOR,Masculino,26,MOTO,150
660,PEATON,Femenino,44,PEATON,
661,CICLISTA,Masculino,36,BICICLETA,NO HAY DATOS
662,CONDUCTOR,Masculino,27,MOTO,FZ 16
663,CICLISTA,Femenino,21,BICICLETA,MONTAIN BIKE
664,CONDUCTOR,Masculino,34,AUTO PFA / MOVIL / GENDARMERIA / METROPOLITANA / MOTO MOVIL,FOCUS
664,PASAJERO/ACOMPAÑANTE,Masculino,35,AUTO PFA / MOVIL / GENDARMERIA / METROPOLITANA / MOTO MOVIL,FOCUS
665,CONDUCTOR,Masculino,57,TAXI/REMIS,VENTO
666,PEATON,Masculino,20,PEATON,
667,CONDUCTOR,Femenino,64,AUTO PARTICULAR,FALCON
668,PASAJERO/ACOMPAÑANTE,Femenino,94,TRANSPORTE PUBLICO,
669,CONDUCTOR,Femenino,23,MOTO,YBR 125
670,PASAJERO/ACOMPAÑANTE,Masculino,10,AUTO PARTICULAR,CLIO
671,PASAJERO/ACOMPAÑANTE,Masculino,35,AUTO PARTICULAR,KA
671,PASAJERO/ACOMPAÑANTE,Masculino,35,AUTO PARTICULAR,KA
672,CONDUCTOR,Masculino,25,MOTO,AX  100
673,PASAJERO/ACOMPAÑANTE,Femenino,34,SIN DATOS,
673,PASAJERO/ACOMPAÑANTE,Femenino,999,SIN DATOS,
673,PASAJERO/ACOMPAÑANTE,Masculino,6,SIN DATOS,
674,CONDUCTOR,Masculino,24,MOTO,AX  100
675,CONDUCTOR,Masculino,28,AUTO PARTICULAR,GOL
675,CONDUCTOR,Masculino,28,AUTO PARTICULAR,GOL
676,PEATON,Femenino,26,PEATON,
677,CONDUCTOR,Masculino,37,MOTO,ELITE 125
678,CONDUCTOR,Masculino,60,AUTO PARTICULAR,308
679,CONDUCTOR,Femenino,24,MOTO,150
680,PASAJERO/ACOMPAÑANTE,Femenino,49,AUTO PARTICULAR,CORSA
680,PASAJERO/ACOMPAÑANTE,Femenino,49,AUTO PARTICULAR,CORSA
681,CONDUCTOR,Masculino,17,MOTO,110
682,CONDUCTOR,Masculino,56,TAXI/REMIS,CLASICC
683,CONDUCTOR,Masculino,37,MOTO,CB 1
684,PEATON,Masculino,44,PEATON,
685,PEATON,Femenino,64,PEATON,
685,PEATON,Femenino,64,PEATON,
686,CONDUCTOR,Masculino,23,AUTO PARTICULAR,205
686,PASAJERO/ACOMPAÑANTE,Masculino,23,AUTO PARTICULAR,205
687,CONDUCTOR,Masculino,28,AUTO PARTICULAR,CORSA
688,CONDUCTOR,Femenino,49,AUTO PARTICULAR,CORSA
689,CONDUCTOR,Masculino,56,AUTO PARTICULAR,FIT
690,CONDUCTOR,Masculino,25,MOTO,125
691,CONDUCTOR,Masculino,31,MOTO,CG TITAN
691,CONDUCTOR,Masculino,31,MOTO,CG TITAN
692,PASAJERO/ACOMPAÑANTE,Masculino,22,AUTO (no se especifica si es particular o de alquiler),TEMPRA
693,CONDUCTOR + PEATON,Masculino,21,PEATON,
694,CONDUCTOR,Femenino,21,MOTO,CG TITAN
695,CONDUCTOR + PEATON,Femenino,11,PEATON,
696,CONDUCTOR,Femenino,37,CAMIONETA,DUSTER
697,PASAJERO/ACOMPAÑANTE,Femenino,51,AUTO PARTICULAR,508
697,PASAJERO/ACOMPAÑANTE,Femenino,51,AUTO PARTICULAR,508
698,CONDUCTOR,Masculino,17,AUTO PFA / MOVIL / GENDARMERIA / METROPOLITANA / MOTO MOVIL,FOCUS
698,CONDUCTOR,Masculino,17,AUTO PFA / MOVIL / GENDARMERIA / METROPOLITANA / MOTO MOVIL,FOCUS
699,CONDUCTOR,Masculino,32,AUTO PARTICULAR,GOL
700,CONDUCTOR,Masculino,29,MOTO,CBR
701,PASAJERO/ACOMPAÑANTE,Femenino,23,SIN DATOS,
701,PASAJERO/ACOMPAÑANTE,Femenino,21,SIN DATOS,
702,CICLISTA,Femenino,34,BICICLETA,NO HAY DATOS
703,PEATON,Femenino,68,PEATON,
704,CICLISTA,Masculino,30,BICICLETA,NO HAY DATOS
705,CONDUCTOR,Masculino,32,MOTO,NO HAY DATOS
705,CONDUCTOR,Masculino,32,MOTO,NO HAY DATOS
706,CONDUCTOR,Masculino,37,BICICLETA,NO HAY DATOS
707,PASAJERO/ACOMPAÑANTE,Femenino,43,AUTO PARTICULAR,ESCORT
708,CONDUCTOR,Masculino,39,AUTO PARTICULAR,GOL
709,CONDUCTOR,Masculino,21,MOTO,YBR 125
710,CONDUCTOR,Masculino,42,AUTO PARTICULAR,GOL
711,CONDUCTOR,Masculino,25,MOTO,CG TITAN
712,PEATON,Masculino,32,PEATON,
713,CONDUCTOR,Masculino,43,MOTO,CX 250
714,CONDUCTOR,Masculino,34,MOTO,110
715,CONDUCTOR,Masculino,27,MOTO,CG TITAN
716,CONDUCTOR,Masculino,19,AUTO PARTICULAR,F 100
717,CICLISTA,Femenino,23,BICICLETA,NO HAY DATOS
718,CONDUCTOR,Masculino,68,TAXI/REMIS,ETIOS
719,PEATON,Femenino,21,PEATON,
720,CONDUCTOR,Masculino,62,MOTO,125
721,CONDUCTOR,Femenino,33,AUTO PARTICULAR,MALIBU
722,CONDUCTOR,Femenino,25,BICICLETA,NO HAY DATOS
723,CICLISTA,Masculino,51,BICICLETA,NO HAY DATOS
724,PEATON,Femenino,17,PEATON,
725,CONDUCTOR,Masculino,37,MOTO,CG TITAN
726,PEATON,Masculino,50,PEATON,
727,CICLISTA,Masculino,27,BICICLETA,NO HAY DATOS
728,CONDUCTOR,Masculino,28,MOTO,CG TITAN
729,CONDUCTOR,Masculino,34,TRANSPORTE PUBLICO,
729,CONDUCTOR,Masculino,31,TRANSPORTE PUBLICO,
729,CONDUCTOR,Masculino,43,TRANSPORTE PUBLICO,
730,CONDUCTOR,Masculino,69,MOTO,LIKE 125
731,PEATON,Masculino,21,PEATON,
732,CONDUCTOR,Masculino,27,MOTO,110
733,CONDUCTOR,Femenino,31,AUTO PARTICULAR,SPAZIO
734,CONDUCTOR,Masculino,43,AUTO PARTICULAR,BORA
735,PASAJERO/ACOMPAÑANTE,Femenino,86,CAMIONETA,KANGOO
735,PASAJERO/ACOMPAÑANTE,Femenino,86,CAMIONETA,KANGOO
736,CICLISTA,Masculino,18,BICICLETA,NO HAY DATOS
737,CONDUCTOR,Masculino,26,MOTO,NO HAY DATOS
738,CONDUCTOR,Masculino,27,MOTO,CG  150 CC
739,PEATON,Masculino,15,PEATON,
740,CONDUCTOR,Femenino,64,AUTO PARTICULAR,FALCON
741,CONDUCTOR + PEATON,Femenino,27,PEATON,
742,CONDUCTOR,Masculino,31,MOTO,110
743,CONDUCTOR,Masculino,21,BICICLETA,NO HAY DATOS
744,CONDUCTOR,Masculino,20,AUTO PARTICULAR,Logan
745,CONDUCTOR,Masculino,28,MOTO,GN 125
746,CONDUCTOR,Masculino,35,AUTO PARTICULAR,KA
747,CONDUCTOR,Masculino,30,MOTO,CG TITAN
748,CONDUCTOR,Masculino,50,UTILITARIO,FIORINO
748,PEATON,Masculino,999,PEATON,
749,CONDUCTOR,Masculino,20,MOTO,125
750,PASAJERO/ACOMPAÑANTE,Femenino,31,AUTO PARTICULAR,UNO
751,CONDUCTOR,Masculino,24,MOTO,250
752,CONDUCTOR,Masculino,26,MOTO,YBR 250
753,CICLISTA,Masculino,24,BICICLETA,NO HAY DATOS
754,PASAJERO/ACOMPAÑANTE,Femenino,21,MOTO,SMX 200
755,CONDUCTOR,Masculino,19,MOTO,250
756,PEATON,Femenino,34,PEATON,
757,CONDUCTOR,Femenino,36,MOTO,150
758,CONDUCTOR,Masculino,29,CAMION,1215
758,CONDUCTOR,Masculino,71,AUTO PARTICULAR,COROLLA
759,PASAJERO/ACOMPAÑANTE,Femenino,28,MOTO,600
760,PEATON,Masculino,24,PEATON,
761,CONDUCTOR,Masculino,27,MOTO,NO HAY DATOS
762,CICLISTA,Masculino,21,BICICLETA,NO HAY DATOS
763,CONDUCTOR,Masculino,45,MOTO,TORNADO
764,CONDUCTOR,Femenino,38,AUTO PARTICULAR,PASSAT
765,PEATON,Femenino,70,PEATON,
766,CONDUCTOR,Masculino,42,AUTO (no se especifica si es particular o de alquiler),FIORINO
767,PEATON,Masculino,57,PEATON,
768,CONDUCTOR,Femenino,34,AUTO PARTICULAR,AIRCROSS
768,PASAJERO/ACOMPAÑANTE,Femenino,8,AUTO PARTICULAR,AIRCROSS
768,PASAJERO/ACOMPAÑANTE,Masculino,7,AUTO PARTICULAR,AIRCROSS
768,CONDUCTOR,Masculino,52,AMBULANCIA,DUCATO
769,CONDUCTOR,Masculino,41,AUTO (no se especifica si es particular o de alquiler),MEGANE
770,CONDUCTOR,Masculino,29,MOTO,110
771,PEATON,Femenino,26,PEATON,
772,PEATON,Masculino,29,PEATON,
773,PEATON,Masculino,49,PEATON,
774,PEATON,Femenino,66,PEATON,
775,PEATON,Femenino,44,PEATON,
776,CONDUCTOR,Masculino,37,MOTO,CG  125
776,CONDUCTOR,Masculino,37,MOTO,CG  125
777,CONDUCTOR,Masculino,36,MOTO,NO HAY DATOS
778,PEATON,Femenino,69,PEATON,
779,CONDUCTOR,Masculino,70,AUTO (no se especifica si es particular o de alquiler),GOL
780,CONDUCTOR,Masculino,30,MOTO,CB 1
781,CONDUCTOR,Masculino,31,MOTO,FASER
782,CONDUCTOR,Masculino,28,MOTO,150
783,CONDUCTOR,Masculino,30,MOTO,NO HAY DATOS
784,PASAJERO/ACOMPAÑANTE,Masculino,33,MOTO,XT 660
784,PASAJERO/ACOMPAÑANTE,Masculino,33,MOTO,XT 660
785,CONDUCTOR,Masculino,27,MOTO,CG TITAN
786,CONDUCTOR,Masculino,26,MOTO,TWISTER 250
787,CICLISTA,Masculino,50,SIN DATOS,
787,CICLISTA,Masculino,50,SIN DATOS,
788,CONDUCTOR,Masculino,26,MOTO,NO HAY DATOS
789,CONDUCTOR,Masculino,44,BICICLETA,NO HAY DATOS
790,CONDUCTOR,Masculino,19,MOTO,CG TITAN
791,CONDUCTOR,Masculino,40,MOTO,CG  125
792,CONDUCTOR,Masculino,23,MOTO,NO HAY DATOS
793,CONDUCTOR,Femenino,24,MOTO,NO HAY DATOS
794,CONDUCTOR,Masculino,22,CAMION,CARGA
795,PEATON,Masculino,46,PEATON,
796,PASAJERO/ACOMPAÑANTE,Masculino,75,TRANSPORTE PUBLICO,
